./noTranspose, 2, 1, 0.000954, 0.017, 0.020000
./noTranspose, 2, 1, 0.000954, 0.017, 0.020000
./noTranspose, 2, 1, 0.001907, 0.008, 0.020000
./noTranspose, 2, 1, 0.000000, inf, 0.020000
./noTranspose, 2, 1, 0.000954, 0.017, 0.020000
./noTranspose, 2, 2, 0.001192, 0.013, 0.020000
./noTranspose, 2, 2, 0.000954, 0.017, 0.020000
./noTranspose, 2, 2, 0.000000, inf, 0.020000
./noTranspose, 2, 2, 0.000000, inf, 0.020000
./noTranspose, 2, 2, 0.000000, inf, 0.020000
./noTranspose, 2, 4, 0.000954, 0.017, 0.020000
./noTranspose, 2, 4, 0.000000, inf, 0.020000
./noTranspose, 2, 4, 0.000000, inf, 0.020000
./noTranspose, 2, 4, 0.000954, 0.017, 0.020000
./noTranspose, 2, 4, 0.000000, inf, 0.020000
./noTranspose, 2, 8, 0.000954, 0.017, 0.020000
./noTranspose, 2, 8, 0.000000, inf, 0.020000
./noTranspose, 2, 8, 0.000000, inf, 0.020000
./noTranspose, 2, 8, 0.000000, inf, 0.020000
./noTranspose, 2, 8, 0.000000, inf, 0.020000
./noTranspose, 2, 16, 0.001192, 0.013, 0.020000
./noTranspose, 2, 16, 0.000000, inf, 0.020000
./noTranspose, 2, 16, 0.000000, inf, 0.020000
./noTranspose, 2, 16, 0.000000, inf, 0.020000
./noTranspose, 2, 16, 0.000000, inf, 0.020000
./noTranspose, 2, 32, 0.000000, inf, 0.020000
./noTranspose, 2, 32, 0.000954, 0.017, 0.020000
./noTranspose, 2, 32, 0.000954, 0.017, 0.020000
./noTranspose, 2, 32, 0.000000, inf, 0.020000
./noTranspose, 2, 32, 0.000000, inf, 0.020000
./noTranspose, 2, 64, 0.000954, 0.017, 0.020000
./noTranspose, 2, 64, 0.000000, inf, 0.020000
./noTranspose, 2, 64, 0.000000, inf, 0.020000
./noTranspose, 2, 64, 0.000000, inf, 0.020000
./noTranspose, 2, 64, 0.000000, inf, 0.020000
./noTranspose, 2, 128, 0.001907, 0.008, 0.020000
./noTranspose, 2, 128, 0.000000, inf, 0.020000
./noTranspose, 2, 128, 0.001192, 0.013, 0.020000
./noTranspose, 2, 128, 0.000000, inf, 0.020000
./noTranspose, 2, 128, 0.000000, inf, 0.020000
./noTranspose, 2, 256, 0.000954, 0.017, 0.020000
./noTranspose, 2, 256, 0.000954, 0.017, 0.020000
./noTranspose, 2, 256, 0.000000, inf, 0.020000
./noTranspose, 2, 256, 0.000000, inf, 0.020000
./noTranspose, 2, 256, 0.000000, inf, 0.020000
./noTranspose, 2, 512, 0.000954, 0.017, 0.020000
./noTranspose, 2, 512, 0.000000, inf, 0.020000
./noTranspose, 2, 512, 0.000000, inf, 0.020000
./noTranspose, 2, 512, 0.000000, inf, 0.020000
./noTranspose, 2, 512, 0.000000, inf, 0.020000
./noTranspose, 2, 1024, 0.000954, 0.017, 0.020000
./noTranspose, 2, 1024, 0.001192, 0.013, 0.020000
./noTranspose, 2, 1024, 0.000954, 0.017, 0.020000
./noTranspose, 2, 1024, 0.000954, 0.017, 0.020000
